"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2015-01-22,80,"良",59,87,15,0.7,51,83,115
2015-01-23,90,"良",67,98,13,0.8,35,96,92
2015-01-24,92,"良",69,98,21,0.8,54,86,114
2015-01-25,90,"良",67,86,16,0.8,68,65,108
2015-01-26,93,"良",70,92,17,0.9,52,39,127
2015-01-27,97,"良",73,93,10,0.9,35,53,250
2015-01-28,40,"优",27,40,7,0.7,26,51,90
2015-01-29,33,"优",19,28,4,0.5,24,65,33
2015-01-30,51,"良",33,52,11,0.7,45,43,93
2015-01-31,52,"良",37,51,9,0.7,33,36,77
2015-02-01,44,"优",31,40,6,0.7,17,57,33
2015-02-02,50,"优",34,51,10,0.7,29,52,31
2015-02-03,57,"良",40,61,12,0.8,32,62,54
2015-02-04,49,"优",34,49,8,0.7,26,52,52
2015-02-05,51,"良",36,46,7,1,32,44,47
2015-02-06,77,"良",56,72,10,0.8,15,87,111
2015-02-07,60,"良",43,58,11,0.7,34,67,65
2015-02-08,72,"良",52,74,10,0.8,24,96,179
2015-02-09,64,"良",46,67,10,0.7,16,93,117
2015-02-10,44,"优",31,44,7,0.6,20,74,22
2015-02-11,61,"良",44,62,13,0.7,44,78,54
2015-02-12,74,"良",54,76,11,0.8,45,90,116
2015-02-13,63,"良",41,75,13,0.7,37,102,56
2015-02-14,67,"良",49,81,11,0.8,39,114,58
2015-02-15,94,"良",70,96,13,1,51,91,167
2015-02-16,72,"良",53,70,5,1.1,28,72,91
2015-02-17,63,"良",46,62,6,0.8,16,93,91
2015-02-18,72,"良",53,88,7,0.8,13,91,127
2015-02-19,69,"良",50,75,9,0.6,11,92,84
2015-02-20,39,"优",27,39,4,0.5,14,76,26
2015-02-21,46,"优",32,46,4,0.7,36,56,83
2015-02-22,39,"优",27,37,4,0.9,20,60,35
2015-02-23,41,"优",29,39,4,1.1,13,53,54
2015-02-24,40,"优",28,40,3,1.1,15,59,47
2015-02-25,32,"优",22,29,3,0.9,21,57,25
2015-02-26,43,"优",30,41,6,0.8,16,62,79
2015-02-27,30,"优",21,30,4,0.7,18,57,33
2015-02-28,34,"优",24,33,4,0.5,19,68,79
2015-03-01,43,"优",28,43,3,0.6,21,55,69
2015-03-02,48,"优",33,48,6,0.6,19,73,54
2015-03-03,90,"良",67,87,11,0.8,40,65,261
2015-03-04,35,"优",24,31,2,0.7,20,53,32
2015-03-05,27,"优",15,20,2,0.5,26,53,20
2015-03-06,32,"优",22,32,4,0.6,30,41,42
